bath,balcony,price,total_sqft_float,bhk,price_per_sqft
2.0,1.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,2.0,56.0,1464.0,2,3825.136612021858
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,60.0,1300.0,2,4615.384615384615
2.0,1.0,42.0,1140.0,2,3684.2105263157896
2.0,3.0,62.0,1245.0,2,4979.919678714859
2.0,2.0,58.0,1140.0,2,5087.7192982456145
2.0,2.0,42.0,1140.0,2,3684.2105263157896
2.0,2.0,43.0,1027.0,2,4186.952288218111
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,45.0,1243.0,2,3620.2735317779566
2.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,2.0,43.0,1140.0,2,3771.9298245614036
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,2.0,47.0,1194.0,2,3936.348408710218
2.0,1.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1200.0,2,3833.3333333333335
1.0,2.0,44.0,1027.0,2,4284.323271665044
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,43.0,1140.0,2,3771.9298245614036
2.0,2.0,46.0,1243.0,2,3700.7240547063557
2.0,2.0,46.0,1194.0,2,3852.5963149078725
2.0,2.0,44.0,1092.0,2,4029.3040293040294
2.0,2.0,46.0,1200.0,2,3833.3333333333335
2.0,2.0,46.0,1243.0,2,3700.7240547063557
3.0,2.0,100.0,1810.0,3,5524.861878453039
3.0,1.0,115.0,1920.0,3,5989.583333333333
3.0,2.0,110.0,1875.0,3,5866.666666666667
3.0,2.0,125.0,2017.0,3,6197.322756569162
3.0,3.0,110.0,1875.0,3,5866.666666666667
4.0,1.5843757375501535,130.0,2475.0,3,5252.525252525253
3.0,1.5843757375501535,110.0,1850.0,3,5945.945945945946
2.0,1.0,80.0,1444.0,3,5540.16620498615
3.0,2.0,101.0,1830.0,3,5519.12568306011
2.0,2.0,125.0,2017.0,3,6197.322756569162
3.0,2.0,105.0,2017.0,3,5205.751115518096
2.0,2.0,90.0,1520.0,3,5921.0526315789475
3.0,1.0,90.0,1560.0,3,5769.2307692307695
2.0,2.0,85.0,1520.0,3,5592.105263157895
3.0,3.0,100.0,1650.0,3,6060.606060606061
3.0,1.0,73.0,1580.0,3,4620.2531645569625
3.0,2.0,83.05,1510.0,3,5500.0
3.0,2.0,100.0,1810.0,3,5524.861878453039
3.0,2.0,85.0,1710.0,3,4970.7602339181285
3.0,1.0,95.0,1730.0,3,5491.329479768786
3.0,2.0,110.0,1817.0,3,6053.935057787562
3.0,2.0,92.0,1976.0,3,4655.87044534413
3.0,2.0,97.0,1735.0,3,5590.778097982709
3.0,2.0,97.83,1810.0,3,5404.972375690608
3.0,2.0,112.0,1810.0,3,6187.845303867403
5.0,3.0,154.0,2805.0,4,5490.196078431372
4.0,3.0,154.0,2805.0,4,5490.196078431372
4.0,3.0,154.0,2805.0,4,5490.196078431372
4.0,3.0,189.0,2597.0,4,7277.628032345014
2.0,2.0,48.0,1311.0,2,3661.3272311212813
2.0,1.0,76.0,1174.0,2,6473.594548551959
2.0,1.0,85.0,1290.0,2,6589.147286821705
2.0,1.0,87.0,1290.0,2,6744.186046511628
2.0,1.0,79.0,1197.0,2,6599.832915622389
2.0,1.0,78.0,1174.0,2,6643.9522998296425
2.0,1.0,79.0,1197.0,2,6599.832915622389
2.0,1.0,75.0,1174.0,2,6388.415672913117
2.0,1.0,88.0,1331.0,2,6611.570247933884
2.0,1.0,75.0,1174.0,2,6388.415672913117
2.0,1.0,78.0,1197.0,2,6516.290726817043
2.0,2.0,85.0,1386.0,2,6132.7561327561325
2.0,1.0,74.0,1174.0,2,6303.236797274276
2.0,1.0,78.0,1174.0,2,6643.9522998296425
2.0,1.0,77.0,1197.0,2,6432.748538011696
2.0,1.0,76.0,1197.0,2,6349.206349206349
2.0,1.0,75.0,1197.0,2,6265.664160401003
2.0,1.0,79.9,1197.0,2,6675.020885547202
2.0,2.0,88.0,1370.0,2,6423.3576642335765
3.0,2.0,125.0,1754.0,3,7126.567844925884
3.0,2.0,116.0,1752.12,3,6620.551103805676
3.0,2.0,124.0,1754.0,3,7069.555302166476
3.0,2.0,115.0,1749.0,3,6575.18582046884
5.0,2.0,155.0,2240.0,3,6919.642857142857
3.0,2.0,112.0,1749.0,3,6403.659233847913
3.0,1.0,110.0,1620.0,3,6790.123456790124
3.0,2.0,131.0,1756.0,3,7460.136674259681
3.0,2.0,130.0,1755.0,3,7407.407407407408
3.0,2.0,128.0,1756.0,3,7289.293849658315
3.0,2.0,120.0,1749.0,3,6861.06346483705
3.0,2.0,115.0,1755.0,3,6552.706552706552
3.0,2.0,125.0,1752.12,3,7134.214551514737
3.0,2.0,117.0,1755.0,3,6666.666666666667
4.0,2.0,120.0,1884.0,4,6369.426751592357
4.0,1.0,175.0,2569.0,4,6811.989100817439
5.0,3.0,180.0,2569.0,4,7006.617360840794
2.0,2.0,52.0,1305.0,2,3984.6743295019155
1.0,1.0,16.0,500.0,1,3200.0
1.0,1.0,20.0,450.0,1,4444.444444444444
2.0,2.0,360.0,2000.0,3,18000.0
2.0,1.0,98.2,1349.0,2,7279.466271312083
2.0,1.0,82.0,1337.0,2,6133.1338818249815
2.0,1.0,98.0,1349.0,2,7264.6404744255005
2.0,2.0,55.0,812.0,2,6773.399014778325
2.0,1.0,50.63,823.0,2,6151.883353584447
2.0,1.0,99.39,1420.0,2,6999.295774647887
2.0,1.0,99.39,1420.0,2,6999.295774647887
2.0,2.0,107.0,1420.0,2,7535.211267605634
2.0,1.0,92.0,1320.0,2,6969.69696969697
2.0,1.0,88.73,1251.0,2,7092.725819344524
2.0,1.0,97.8,1349.0,2,7249.814677538918
2.0,1.0,100.0,1299.0,2,7698.229407236336
2.0,2.0,95.0,1390.0,2,6834.53237410072
2.0,1.0,100.0,1333.0,2,7501.875468867217
2.0,1.0,104.0,1333.0,2,7801.950487621905
2.0,1.0,97.0,1345.0,2,7211.8959107806695
2.0,2.0,62.0,985.0,2,6294.416243654822
2.0,1.0,91.0,1320.0,2,6893.939393939394
2.0,1.0,99.39,1420.0,2,6999.295774647887
2.0,1.0,97.0,1299.0,2,7467.282525019245
2.0,1.0,99.26,1420.0,2,6990.140845070423
2.0,1.0,92.0,1252.0,2,7348.242811501597
2.0,1.0,98.0,1349.0,2,7264.6404744255005
2.0,1.0,96.8,1349.0,2,7175.685693106005
2.0,2.0,123.0,1760.0,3,6988.636363636364
3.0,2.0,119.0,1900.0,3,6263.1578947368425
2.0,2.0,130.0,1760.0,3,7386.363636363636
5.0,2.0,260.0,3450.0,3,7536.231884057971
3.0,2.0,134.0,1920.0,3,6979.166666666667
2.0,1.0,77.68,1255.0,3,6189.641434262949
3.0,1.0,83.87,1355.0,3,6189.667896678967
3.0,2.0,127.0,1790.0,3,7094.972067039106
2.0,1.0,77.68,1255.0,3,6189.641434262949
3.0,2.0,124.0,1700.0,3,7294.117647058823
3.0,1.0,83.87,1355.0,3,6189.667896678967
3.0,1.0,83.87,1355.0,3,6189.667896678967
4.0,1.0,180.0,2400.0,3,7500.0
2.0,1.0,77.68,1255.0,3,6189.641434262949
3.0,2.0,83.87,1355.0,3,6189.667896678967
3.0,2.0,195.0,2600.0,3,7500.0
3.0,2.0,117.0,1645.0,3,7112.462006079028
3.0,2.0,121.0,1645.0,3,7355.623100303951
3.0,2.0,123.0,1760.0,3,6988.636363636364
3.0,2.0,120.0,1645.0,3,7294.83282674772
2.0,1.0,90.0,1255.0,3,7171.314741035857
3.0,2.0,117.0,1645.0,3,7112.462006079028
3.0,2.0,77.68,1255.0,3,6189.641434262949
3.0,1.0,119.0,1636.0,3,7273.838630806846
2.0,1.0,95.0,1255.0,3,7569.721115537848
2.0,1.0,95.0,1255.0,3,7569.721115537848
3.0,2.0,77.68,1255.0,3,6189.641434262949
2.0,1.0,90.0,1255.0,3,7171.314741035857
3.0,2.0,77.68,1255.0,3,6189.641434262949
3.0,2.0,117.0,1645.0,3,7112.462006079028
3.0,2.0,83.87,1355.0,3,6189.667896678967
4.0,3.0,199.0,2650.0,3,7509.433962264151
3.0,2.0,140.0,1800.0,3,7777.777777777777
2.0,1.0,95.0,1255.0,3,7569.721115537848
3.0,2.0,117.0,1645.0,3,7112.462006079028
3.0,2.0,199.0,2600.0,3,7653.846153846154
3.0,2.0,195.0,2600.0,3,7500.0
3.0,2.0,113.0,1645.0,3,6869.300911854103
3.0,2.0,83.87,1355.0,3,6189.667896678967
3.0,2.0,77.68,1255.0,3,6189.641434262949
3.0,2.0,117.0,1645.0,3,7112.462006079028
3.0,2.0,134.0,1920.0,3,6979.166666666667
5.0,2.0,240.0,3520.0,3,6818.181818181818
3.0,2.0,150.0,1920.0,3,7812.5
4.0,0.0,477.0,5611.5,4,8500.400962309543
5.0,2.0,212.0,2483.0,4,8538.058799838904
4.0,2.0,230.0,3067.0,4,7499.184871209651
4.0,3.0,230.0,3067.0,4,7499.184871209651
5.0,3.0,204.0,2790.0,4,7311.8279569892475
4.0,2.0,203.0,2470.0,4,8218.623481781377
5.0,0.0,188.0,2630.0,4,7148.28897338403
5.0,3.0,364.0,4235.0,4,8595.04132231405
5.0,2.0,192.0,2470.0,4,7773.27935222672
4.0,2.0,189.0,2375.0,4,7957.894736842105
6.0,0.0,359.0,4225.0,4,8497.041420118343
2.0,2.0,102.0,1300.0,2,7846.153846153846
3.0,3.0,132.0,1485.0,2,8888.888888888889
2.0,2.0,108.0,1400.0,2,7714.285714285715
3.0,2.0,155.0,1700.0,3,9117.64705882353
3.0,2.0,175.0,1800.0,3,9722.222222222223
4.0,1.5843757375501535,300.0,2900.0,3,10344.827586206897
2.0,3.0,140.0,1466.0,3,9549.795361527968
2.0,1.0,165.0,1725.0,3,9565.217391304348
3.0,1.5843757375501535,125.0,1200.0,3,10416.666666666666
3.0,0.0,165.0,1785.0,3,9243.697478991597
3.0,2.0,175.0,1730.0,3,10115.606936416185
5.0,1.5843757375501535,360.0,3900.0,4,9230.76923076923
5.0,1.5843757375501535,310.0,3900.0,4,7948.717948717948
4.0,2.0,198.0,2485.0,4,7967.806841046277
5.0,2.0,200.0,2400.0,5,8333.333333333334
2.0,0.0,75.0,1200.0,2,6250.0
2.0,0.0,66.0,1000.0,2,6600.0
3.0,1.0,101.0,1569.0,3,6437.221159974506
3.0,2.0,132.0,2026.0,3,6515.301085883514
3.0,2.0,115.0,1801.0,3,6385.341476957246
4.0,2.0,145.0,2112.95,3,6862.443503159091
3.0,2.0,113.0,1703.0,3,6635.3493834409865
3.0,1.0,105.0,1570.0,3,6687.898089171975
3.0,1.0,103.0,1584.01,3,6502.484201488627
4.0,2.0,125.0,1965.0,3,6361.323155216285
4.0,2.0,132.0,1965.0,3,6717.557251908397
3.0,2.0,125.0,1847.0,3,6767.73145641581
4.0,2.0,145.0,2144.6,3,6761.167583698592
3.0,2.0,119.0,1718.0,3,6926.6589057043075
3.0,2.0,123.0,1847.0,3,6659.447753113156
4.0,2.0,135.0,2087.01,3,6468.584242528785
4.0,2.0,118.0,1884.0,3,6263.2696390658175
4.0,2.0,122.0,1930.0,3,6321.243523316062
3.0,1.0,104.0,1584.01,3,6565.615116066187
7.0,2.0,210.0,3000.0,6,7000.0
1.0,0.0,48.0,1200.0,1,4000.0
1.0,0.0,48.0,1200.0,1,4000.0
2.0,1.0,28.0,823.0,2,3402.187120291616
2.0,1.0,52.32,1255.0,2,4168.924302788844
2.0,1.0,57.0,1225.0,2,4653.061224489796
2.0,1.0,57.5,1255.0,2,4581.673306772908
2.0,2.0,57.0,1259.0,2,4527.4027005559965
2.0,2.0,53.5,1255.0,2,4262.948207171315
2.0,1.0,60.0,1285.0,2,4669.260700389105
2.0,1.0,60.0,1285.0,2,4669.260700389105
2.0,1.0,58.0,1255.0,2,4621.5139442231075
2.0,1.0,54.5,1255.0,2,4342.629482071713
2.0,1.0,55.5,1255.0,2,4422.310756972111
2.0,1.0,49.0,1160.0,2,4224.137931034483
2.0,2.0,53.5,1255.0,2,4262.948207171315
2.0,2.0,55.5,1255.0,2,4422.310756972111
2.0,1.0,57.5,1255.0,2,4581.673306772908
2.0,1.0,48.0,1020.0,2,4705.882352941177
2.0,1.0,52.32,1255.0,2,4168.924302788844
2.0,1.0,58.0,1255.0,2,4621.5139442231075
2.0,1.0,62.0,1420.0,2,4366.197183098591
2.0,2.0,54.5,1155.0,2,4718.614718614718
2.0,1.0,52.32,1255.0,2,4168.924302788844
2.0,2.0,52.35,1255.0,2,4171.314741035857
2.0,2.0,54.5,1255.0,2,4342.629482071713
2.0,1.0,55.5,1255.0,2,4422.310756972111
2.0,1.0,53.57,1255.0,2,4268.525896414342
2.0,2.0,56.5,1255.0,2,4501.99203187251
2.0,2.0,52.0,1260.0,3,4126.984126984127
2.0,1.0,70.5,1655.0,3,4259.818731117824
2.0,1.0,69.0,1345.0,3,5130.111524163569
3.0,0.0,84.205,1830.5,3,4600.109259765091
5.0,2.0,125.0,2500.0,5,5000.0
2.0,1.0,78.0,1100.0,2,7090.909090909091
2.0,3.0,70.0,1200.0,2,5833.333333333333
2.0,1.0,62.7,1100.0,2,5700.0
2.0,1.0,115.0,1441.0,2,7980.569049271339
2.0,1.0,115.0,1490.0,3,7718.120805369127
3.0,2.0,135.0,1945.0,3,6940.874035989717
2.0,1.0,83.09,1385.0,2,5999.27797833935
2.0,0.0,63.77,1317.5,2,4840.2277039848195
2.0,0.0,69.61,1232.0,2,5650.162337662337
2.0,1.0,49.0,987.0,2,4964.5390070921985
2.0,1.0,83.09,1385.0,2,5999.27797833935
2.0,1.0,49.5,901.0,2,5493.895671476138
2.0,1.0,59.46,1036.0,2,5739.382239382239
2.0,1.0,69.61,1232.0,2,5650.162337662337
2.0,1.0,59.45,1036.0,2,5738.416988416989
2.0,1.0,75.76,1341.0,2,5649.515287099181
2.0,2.0,50.0,1040.0,2,4807.692307692308
2.0,1.5843757375501535,84.18,1414.0,2,5953.323903818953
2.0,1.0,74.0,1232.0,2,6006.493506493506
2.0,1.0,66.0,1232.0,2,5357.142857142857
2.0,1.0,66.0,1310.0,2,5038.167938931298
2.0,2.0,50.0,1015.0,2,4926.108374384236
2.0,1.0,69.6,1232.0,2,5649.350649350648
2.0,2.0,73.0,1195.0,2,6108.786610878661
2.0,1.0,54.92,1061.0,2,5176.248821866164
2.0,1.0,52.23,1066.0,2,4899.624765478424
2.0,1.0,56.0,973.0,2,5755.395683453237
2.0,1.0,69.18,1155.0,2,5989.6103896103905
2.0,1.0,53.0,1053.0,2,5033.2383665717
2.0,2.0,59.0,1195.0,2,4937.238493723849
2.0,1.0,69.18,1155.0,2,5989.6103896103905
2.0,1.0,69.61,1232.0,2,5650.162337662337
2.0,1.0,80.3,1460.0,2,5500.0
2.0,1.0,69.61,1232.0,2,5650.162337662337
2.0,1.0,50.74,973.0,2,5214.799588900309
2.0,1.0,67.0,1165.0,2,5751.07296137339
2.0,1.0,51.0,980.0,2,5204.081632653061
2.0,1.0,80.0,1232.0,2,6493.506493506494
2.0,1.0,55.0,950.0,2,5789.473684210527
2.0,2.0,56.0,1140.0,2,4912.2807017543855
2.0,2.0,80.0,1450.0,2,5517.241379310345
2.0,1.0,69.18,1155.0,2,5989.6103896103905
3.0,2.0,140.0,2089.0,3,6701.771182383915
3.0,2.0,120.0,1904.0,3,6302.5210084033615
3.0,1.0,109.0,1891.0,3,5764.1459545214175
3.0,2.0,95.0,1561.0,3,6085.842408712364
2.0,1.0,92.0,1482.0,3,6207.827260458839
2.0,2.0,83.73,1482.0,3,5649.797570850203
2.0,1.0,87.0,1482.0,3,5870.4453441295545
3.0,1.5843757375501535,101.0,1703.0,3,5930.710510863182
3.0,2.0,102.0,1804.0,3,5654.10199556541
2.0,1.0,63.0,1186.0,3,5311.973018549747
3.0,1.5843757375501535,99.27,1680.0,3,5908.928571428572
3.0,3.0,93.94,1586.0,3,5923.076923076923
3.0,3.0,123.0,1975.0,3,6227.848101265823
3.0,1.0,86.56,1445.0,3,5990.311418685121
2.0,3.0,97.0,1482.0,3,6545.209176788124
3.0,1.0,109.0,1891.0,3,5764.1459545214175
3.0,2.0,102.0,1804.0,3,5654.10199556541
3.0,1.0,118.0,1936.0,3,6095.0413223140495
3.0,2.0,96.5,1590.0,3,6069.182389937107
3.0,1.0,125.0,1832.0,3,6823.144104803493
3.0,2.0,95.0,1685.0,3,5637.982195845697
3.0,1.0,133.0,1949.0,3,6824.012314007183
2.0,1.0,77.88,1250.0,3,6230.4
3.0,1.0,110.0,1831.0,3,6007.646095030038
3.0,2.0,150.0,2700.0,3,5555.555555555556
3.0,2.0,120.0,2002.0,3,5994.005994005994
3.0,3.0,128.0,2041.0,3,6271.435570798628
3.0,1.0,116.0,1832.0,3,6331.8777292576415
3.0,1.5843757375501535,120.0,2050.0,3,5853.658536585366
2.0,2.0,86.69,1445.0,3,5999.307958477509
2.0,1.0,83.0,1445.0,3,5743.9446366782
3.0,2.0,94.86,1679.0,3,5649.791542584872
3.0,1.5843757375501535,97.8,1654.0,3,5912.938331318017
3.0,1.5843757375501535,100.0,1480.0,3,6756.756756756757
3.0,1.0,88.6,1450.0,3,6110.3448275862065
3.0,2.0,129.0,1904.0,3,6775.210084033613
3.0,1.0,134.0,1981.0,3,6764.260474507824
3.0,2.0,105.0,1590.0,3,6603.773584905661
3.0,3.0,138.0,2041.0,3,6761.391474767271
3.0,1.5843757375501535,103.0,1748.0,3,5892.448512585813
3.0,2.0,79.0,1450.0,3,5448.275862068966
2.0,1.0,89.56,1445.0,3,6197.923875432526
2.0,1.0,83.73,1482.0,3,5649.797570850203
2.0,1.0,77.0,1305.0,3,5900.383141762452
3.0,1.0,110.0,1891.0,3,5817.028027498678
3.0,1.0,131.0,1936.0,3,6766.528925619835
4.0,2.0,180.0,2502.0,4,7194.244604316546
6.0,3.0,375.0,5100.0,5,7352.941176470588
8.0,1.5843757375501535,250.0,5000.0,8,5000.0
1.0,1.0,80.0,1800.0,2,4444.444444444444
2.0,0.0,70.0,1200.0,3,5833.333333333333
2.0,2.0,42.0,900.0,2,4666.666666666667
2.0,1.0,50.0,1062.0,2,4708.097928436911
3.0,2.0,65.0,1330.0,3,4887.2180451127815
2.0,2.0,190.0,1900.0,3,10000.0
2.0,1.0,36.0,869.0,2,4142.692750287687
4.0,1.0,180.0,1240.0,3,14516.129032258064
2.0,2.0,56.0,1140.0,2,4912.2807017543855
3.0,3.0,70.0,1435.0,3,4878.048780487805
2.0,1.0,50.0,927.0,2,5393.743257820927
2.0,1.0,45.0,1065.0,2,4225.352112676056
2.0,2.0,45.0,1065.0,2,4225.352112676056
1.0,0.0,42.65,711.0,1,5998.5935302391
2.0,2.0,80.0,1425.0,2,5614.035087719299
2.0,2.0,75.0,1420.0,2,5281.69014084507
2.0,1.0,60.87,1026.0,2,5932.748538011696
2.0,1.0,78.0,1400.0,2,5571.428571428572
2.0,0.0,71.74,1196.0,2,5998.327759197324
2.0,1.0,84.0,1500.0,2,5600.0
2.0,1.0,57.63,1055.0,2,5462.559241706161
2.0,1.0,82.0,1400.0,2,5857.142857142857
2.0,1.0,69.0,1257.0,2,5489.260143198091
2.0,0.0,67.9,1132.0,2,5998.233215547704
2.0,1.0,71.03,1257.0,2,5650.755767700875
2.0,1.0,75.0,1305.0,2,5747.126436781609
2.0,3.0,65.0,1240.0,2,5241.935483870968
2.0,1.0,68.5,1257.0,2,5449.482895783612
2.0,1.0,61.17,1063.0,2,5754.468485418626
2.0,2.0,69.45,1259.0,2,5516.282764098491
3.0,2.0,76.0,1447.0,2,5252.24602626123
2.0,0.0,66.46,1108.0,2,5998.194945848375
2.0,2.0,95.0,1715.0,3,5539.35860058309
3.0,3.0,89.55,1606.0,3,5575.965130759651
3.0,1.0,98.32,1639.0,3,5998.779743746187
3.0,2.0,83.09,1553.0,3,5350.289761751449
2.0,3.0,114.0,1925.0,3,5922.077922077922
3.0,3.0,110.0,1925.0,3,5714.285714285715
3.0,3.0,96.87,1769.0,3,5475.975127190503
3.0,2.0,79.0,1490.0,3,5302.013422818792
3.0,1.0,81.55,1559.0,3,5230.917254650417
2.0,2.0,100.0,1715.0,3,5830.903790087464
3.0,2.0,70.0,1350.0,3,5185.185185185185
3.0,2.0,74.0,1400.0,3,5285.714285714285
3.0,1.0,110.0,1837.0,3,5988.023952095808
3.0,0.0,85.0,1490.0,3,5704.697986577181
4.0,2.0,111.0,2118.0,4,5240.793201133144
4.0,1.0,140.0,2863.0,4,4889.97555012225
5.0,2.0,160.0,2400.0,5,6666.666666666667
1.0,1.0,39.0,813.0,1,4797.047970479704
2.0,1.0,61.0,1234.0,2,4943.273905996759
3.0,2.0,79.0,1629.0,3,4849.600982197668
2.0,2.0,75.0,1160.0,2,6465.517241379311
3.0,2.0,88.0,1500.0,3,5866.666666666667
1.0,1.0,27.0,625.0,1,4320.0
2.0,1.0,45.0,1200.0,2,3750.0
2.0,3.0,39.0,950.0,2,4105.263157894737
2.0,1.0,43.09,1106.0,2,3896.021699819168
2.0,2.0,41.0,1079.0,2,3799.8146431881373
2.0,1.0,41.51,1107.83,2,3746.964787016059
2.0,1.0,38.19,980.0,2,3896.938775510204
2.0,1.0,41.21,1145.0,2,3599.126637554585
2.0,1.0,42.0,1150.0,2,3652.1739130434785
2.0,1.0,42.28,994.0,2,4253.521126760564
2.0,1.0,41.51,1107.83,2,3746.964787016059
2.0,1.0,46.0,1090.0,2,4220.183486238532
2.0,2.0,47.0,1058.0,2,4442.34404536862
2.0,1.0,75.0,1650.0,3,4545.454545454545
2.0,2.0,52.0,1300.0,3,4000.0
3.0,3.0,63.0,1400.0,3,4500.0
3.0,1.0,70.0,1557.0,3,4495.82530507386
2.0,2.0,46.0,1156.0,2,3979.2387543252594
2.0,2.0,51.6,1307.0,2,3947.972456006121
2.0,2.0,54.0,1357.0,2,3979.3662490788506
2.0,3.0,38.0,925.0,2,4108.108108108108
2.0,2.0,48.0,1272.0,2,3773.5849056603774
2.0,2.0,49.5,1225.0,2,4040.816326530612
2.0,2.0,51.5,1272.0,2,4048.7421383647797
2.0,2.0,51.5,1272.0,2,4048.7421383647797
2.0,2.0,46.9,1156.0,2,4057.093425605536
2.0,1.0,50.0,1210.0,2,4132.231404958678
2.0,2.0,54.0,1357.0,2,3979.3662490788506
2.0,2.0,50.0,1272.0,2,3930.817610062893
2.0,2.0,45.0,1025.0,2,4390.243902439024
3.0,3.0,66.0,1611.0,3,4096.83426443203
3.0,3.0,68.0,1610.0,3,4223.60248447205
8.0,0.0,200.0,3800.0,6,5263.1578947368425
2.0,1.0,53.0,1351.0,1,3923.019985196151
1.0,0.0,28.275,583.0,1,4849.91423670669
2.0,1.0,78.0,1500.0,2,5200.0
2.0,2.0,55.0,1150.0,2,4782.608695652174
2.0,2.0,50.0,1180.0,2,4237.28813559322
2.0,1.0,52.0,1175.0,2,4425.531914893617
2.0,1.0,53.11,1150.0,2,4618.260869565217
2.0,1.0,56.0,1123.0,2,4986.642920747997
2.0,1.0,49.35,1030.0,2,4791.26213592233
2.0,1.0,50.8,1018.0,2,4990.176817288801
2.0,1.0,53.0,1143.0,2,4636.920384951881
2.0,2.0,50.0,1000.0,2,5000.0
2.0,1.0,37.49,765.0,2,4900.653594771242
2.0,2.0,60.0,1250.0,2,4800.0
2.0,1.0,50.92,1065.0,2,4781.220657276996
2.0,0.0,75.0,1400.0,2,5357.142857142857
2.0,2.0,65.0,1250.0,2,5200.0
2.0,1.0,53.7,1075.0,2,4995.3488372093025
2.0,2.0,42.0,980.0,2,4285.714285714285
2.0,1.0,53.7,1075.0,2,4995.3488372093025
2.0,1.0,55.0,1206.0,2,4560.530679933665
2.0,2.0,67.0,1310.0,2,5114.503816793893
2.0,3.0,60.0,1310.0,2,4580.152671755725
2.0,2.0,45.75,1020.0,2,4485.294117647059
3.0,3.0,70.0,1500.0,3,4666.666666666667
3.0,2.0,85.0,1725.0,3,4927.536231884058
3.0,0.0,73.595,1617.5,3,4549.922720247295
3.0,2.0,75.0,1555.0,3,4823.15112540193
3.0,2.0,58.0,1420.0,3,4084.507042253521
2.0,2.0,65.0,1365.0,3,4761.9047619047615
3.0,0.0,68.0,1604.0,3,4239.401496259352
4.0,0.0,115.0,2282.0,4,5039.439088518843
1.0,1.0,28.29,615.0,1,4600.0
1.0,0.0,39.99,800.0,1,4998.75
2.0,1.0,55.15,1161.0,2,4750.215331610681
2.0,1.0,55.15,1161.0,2,4750.215331610681
2.0,1.0,52.0,1133.0,2,4589.585172109444
2.0,2.0,40.0,972.0,2,4115.22633744856
2.0,1.0,55.15,1161.0,2,4750.215331610681
2.0,0.0,50.0,880.0,2,5681.818181818182
2.0,1.0,62.0,1245.0,2,4979.919678714859
2.0,1.0,64.79,1364.0,2,4750.000000000001
2.0,1.0,45.0,1016.0,2,4429.133858267716
2.0,1.0,77.61,1360.0,2,5706.617647058823
2.0,2.0,65.0,1170.0,2,5555.555555555556
2.0,1.0,55.15,1161.0,2,4750.215331610681
2.0,1.0,48.75,1161.0,2,4198.966408268734
3.0,2.0,85.0,1652.0,3,5145.2784503631965
3.0,1.0,80.0,1639.0,3,4881.0250152532035
3.0,2.0,81.99,1726.0,3,4750.289687137891
3.0,1.0,69.84,1541.0,3,4532.121998702141
3.0,1.0,101.0,1680.0,3,6011.9047619047615
3.0,2.0,81.99,1726.0,3,4750.289687137891
2.0,2.0,84.22,1470.0,3,5729.251700680272
3.0,1.0,69.61,1541.0,3,4517.1966255678135
3.0,0.0,64.05,1708.0,4,3750.0
3.0,2.0,70.0,1375.0,3,5090.909090909091
3.0,2.0,120.0,2000.0,3,6000.0
5.0,2.0,240.0,2000.0,5,12000.0
2.0,1.0,46.5,925.0,2,5027.027027027027
2.0,1.0,46.25,925.0,2,5000.0
3.0,1.0,203.0,2376.0,3,8543.771043771043
4.0,1.5843757375501535,153.0,1817.0,3,8420.473307649972
3.0,2.0,245.0,2480.0,3,9879.032258064517
4.0,1.0,260.0,2480.0,3,10483.870967741936
2.0,1.0,100.0,1200.0,3,8333.333333333334
4.0,1.0,265.0,2480.0,3,10685.483870967742
3.0,1.0,240.0,2376.0,3,10101.0101010101
5.0,1.0,380.0,3205.0,4,11856.474258970358
5.0,1.0,248.0,3024.0,4,8201.0582010582
5.0,1.0,350.0,3024.0,4,11574.074074074075
4.0,2.0,300.0,3205.0,4,9360.374414976599
4.0,1.0,326.0,3033.0,4,10748.433893834488
5.0,1.5843757375501535,250.0,2400.0,5,10416.666666666666
2.0,3.0,64.0,1080.0,2,5925.925925925926
6.0,2.0,115.0,2500.0,7,4600.0
1.0,0.0,90.0,600.0,1,15000.0
1.0,1.0,29.0,800.0,2,3625.0
2.0,2.0,33.6,1095.0,2,3068.4931506849316
